DayNum,VehId,Trip,Timestamp(ms),Latitude[deg],Longitude[deg],Vehicle Speed[km/h],MAF[g/sec],Engine RPM[RPM],Absolute Load[%],OAT[DegC],Fuel Rate[L/hr],Air Conditioning Power[kW],Air Conditioning Power[Watts],Heater Power[Watts],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Short Term Fuel Trim Bank 1[%],Short Term Fuel Trim Bank 2[%],Long Term Fuel Trim Bank 1[%],Long Term Fuel Trim Bank 2[%],Elevation Raw[m],Elevation Smoothed[m],Gradient,Energy_Consumption,Matchted Latitude[deg],Matched Longitude[deg],Match Type,Class of Speed Limit,Speed Limit[km/h],Speed Limit with Direction[km/h],Intersection,Bus Stops,Focus Points,Focus Points;
121.911710648,541.0,672.0,0.0,42.2849105556,-83.8018805556,51.6199989319,,,,13.0,,,0.0,0.0,-14.0,71.341468811,377.0,,,,,282.708984375,282.708984375,0.0,0.0014661111111111,42.284952,-83.801881,0,0.0,72,72.0,,,,
121.911710648,541.0,672.0,600.0,42.2849105556,-83.8018805556,52.25,,,,13.0,,,0.0,0.0,-14.0,71.341468811,377.0,,,,,282.708984375,282.708984375,0.0,0.0014661111111111,42.284952,-83.801881,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,800.0,42.2849105556,-83.8018805556,52.25,,,,13.0,,,0.0,0.0,-17.5,71.341468811,377.0,,,,,282.708984375,282.708984375,0.0,0.0018326388888888,42.284952,-83.801881,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,1600.0,42.2849105556,-83.8018805556,52.9199981689,,,,13.0,,,0.0,0.0,-17.5,71.341468811,377.0,,,,,282.708984375,282.708984375,0.0,0.0018326388888888,42.284952,-83.801881,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,2400.0,42.2849105556,-83.8018805556,52.9199981689,,,,13.0,,,0.0,0.0,-17.5,71.341468811,378.0,,,,,282.708984375,282.708984375,0.0,0.0018375,42.284952,-83.801881,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,2700.0,42.2849105556,-83.8018805556,52.5299987793,,,,13.0,,,0.0,0.0,-17.5,71.341468811,378.0,,,,,282.708984375,282.695849609375,0.0,0.0018375,42.284952,-83.801881,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,2800.0,42.2849105556,-83.8018805556,52.5299987793,,,,13.0,,,0.0,0.0,-15.5,71.341468811,378.0,,,,,282.708984375,282.68271484375,-0.0003103522203764,0.0016275,42.284952,-83.801881,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,3000.0,42.2848966667,-83.8013677778,52.5299987793,,,,13.0,,,0.0,0.0,-15.5,71.341468811,378.0,,,,,282.643310546875,282.669580078125,0.0,0.0016275,42.284957,-83.801369,0,0.0,72,72.0,,,,
121.911710648,541.0,672.0,3700.0,42.2848966667,-83.8013677778,50.1199989319,,,,13.0,,,0.0,0.0,-15.5,71.341468811,378.0,,,,,282.643310546875,282.6564453125,0.0,0.0016275,42.284957,-83.801369,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,3900.0,42.2848966667,-83.8013677778,50.1199989319,,,,13.0,,,0.0,0.0,26.0,71.341468811,378.0,,,,,282.643310546875,282.643310546875,0.0,-0.00273,42.284957,-83.801369,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,4800.0,42.2848966667,-83.8013677778,47.7599983215,,,,13.0,,,0.0,0.0,26.0,71.341468811,378.0,,,,,282.643310546875,282.643310546875,0.0,-0.00273,42.284957,-83.801369,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,4900.0,42.2848966667,-83.8013677778,47.7599983215,,,,13.0,,,0.0,0.0,23.5,71.341468811,378.0,,,,,282.643310546875,282.6586303710937,0.0,-0.0024674999999999,42.284957,-83.801369,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,5800.0,42.2848966667,-83.8013677778,45.6899986267,,,,13.0,,,0.0,0.0,23.5,71.341468811,378.0,,,,,282.643310546875,282.6739501953125,0.0003871813245803,-0.0024674999999999,42.284957,-83.801369,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,6000.0,42.2848966667,-83.8008880556,45.6899986267,,,,13.0,,,0.0,0.0,18.5,71.341468811,378.0,,,,,282.7199096679688,282.68927001953125,0.0,-0.0019425,42.284961,-83.800889,0,0.0,72,72.0,,,,
121.911710648,541.0,672.0,6800.0,42.2848966667,-83.8008880556,44.469997406,,,,13.0,,,0.0,0.0,18.5,71.341468811,378.0,,,,,282.7199096679688,282.70458984375,0.0,-0.0019425,42.284961,-83.800889,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,7000.0,42.2848966667,-83.8008880556,44.469997406,,,,13.0,,,0.0,0.0,4.5,71.341468811,378.0,,,,,282.7199096679688,282.7199096679688,0.0,-0.0004725,42.284961,-83.800889,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,7400.0,42.2848966667,-83.8008880556,44.469997406,,,,13.0,,,0.0,0.0,4.5,71.341468811,381.0,,,,,282.7199096679688,282.7199096679688,0.0,-0.00047625,42.284961,-83.800889,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,7900.0,42.2848966667,-83.8008880556,43.4199981689,,,,13.0,,,0.0,0.0,4.5,71.341468811,381.0,,,,,282.7199096679688,282.7199096679688,0.0,-0.00047625,42.284961,-83.800889,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,8000.0,42.2848966667,-83.8008880556,43.4199981689,,,,13.0,,,0.0,0.0,5.0,71.341468811,381.0,,,,,282.7199096679688,282.76709594726566,0.0,-0.0005291666666666,42.284961,-83.800889,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,8900.0,42.2848966667,-83.8008880556,41.7700004578,,,,13.0,,,0.0,0.0,5.0,71.341468811,381.0,,,,,282.7199096679688,282.81428222656257,0.0013017474868668,-0.0005291666666666,42.284961,-83.800889,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,9000.0,42.2849008333,-83.8004486111,41.7700004578,,,,13.0,,,0.0,0.0,5.0,71.341468811,381.0,,,,,282.9558410644531,282.86146850585936,0.0,-0.0005291666666666,42.284964,-83.800448,0,0.0,72,72.0,,,,
121.911710648,541.0,672.0,9100.0,42.2849008333,-83.8004486111,41.7700004578,,,,13.0,,,0.0,0.0,15.0,71.341468811,381.0,,,,,282.9558410644531,282.9086547851563,0.0,-0.0015875,42.284964,-83.800448,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,10000.0,42.2849008333,-83.8004486111,39.2700004578,,,,13.0,,,0.0,0.0,15.0,71.341468811,381.0,,,,,282.9558410644531,282.9558410644531,0.0,-0.0015875,42.284964,-83.800448,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,10100.0,42.2849008333,-83.8004486111,39.2700004578,,,,13.0,,,0.0,0.0,21.0,71.341468811,381.0,,,,,282.9558410644531,282.9558410644531,0.0,-0.0022224999999999,42.284964,-83.800448,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,11000.0,42.2849008333,-83.8004486111,34.2799987793,,,,13.0,,,0.0,0.0,21.0,71.341468811,381.0,,,,,282.9558410644531,282.98789672851564,0.0,-0.0022224999999999,42.284964,-83.800448,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,11200.0,42.2849008333,-83.8004486111,34.2799987793,,,,13.0,,,0.0,0.0,52.0,71.341468811,381.0,,,,,282.9558410644531,283.01995239257815,0.0011261925032333,-0.0055033333333333,42.284964,-83.800448,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,12000.0,42.2849069444,-83.8001036111,29.4200000763,,,,13.0,,,0.0,0.0,52.0,71.341468811,381.0,,,,,283.1161193847656,283.0520080566406,0.0,-0.0055033333333333,42.284961,-83.800103,0,0.0,72,72.0,,,,
121.911710648,541.0,672.0,12200.0,42.2849069444,-83.8001036111,29.4200000763,,,,13.0,,,0.0,0.0,33.5,71.341468811,381.0,,,,,283.1161193847656,283.0840637207031,0.0,-0.0035454166666666,42.284961,-83.800103,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,12400.0,42.2849069444,-83.8001036111,29.4200000763,,,,13.0,,,0.0,0.0,33.5,71.341468811,384.5,,,,,283.1161193847656,283.1161193847656,0.0,-0.0035779861111111,42.284961,-83.800103,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,13100.0,42.2849069444,-83.8001036111,26.0699996948,,,,13.0,,,0.0,0.0,33.5,71.341468811,384.5,,,,,283.1161193847656,283.1161193847656,0.0,-0.0035779861111111,42.284961,-83.800103,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,13200.0,42.2849069444,-83.8001036111,26.0699996948,,,,13.0,,,0.0,0.0,17.0,71.341468811,384.5,,,,,283.1161193847656,283.1161193847656,0.0,-0.0018156944444444,42.284961,-83.800103,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,14100.0,42.2849069444,-83.8001036111,22.9699993134,,,,13.0,,,0.0,0.0,17.0,71.341468811,384.5,,,,,283.1161193847656,283.1161193847656,0.0,-0.0018156944444444,42.284961,-83.800103,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,14300.0,42.2849069444,-83.8001036111,22.9699993134,,,,13.0,,,0.0,0.0,20.0,71.341468811,384.5,,,,,283.1161193847656,283.1161193847656,0.0,-0.0021361111111111,42.284961,-83.800103,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,15200.0,42.2849069444,-83.8001036111,17.8999996185,,,,13.0,,,0.0,0.0,20.0,71.341468811,384.5,,,,,283.1161193847656,283.15313110351565,0.0,-0.0021361111111111,42.284961,-83.800103,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,15400.0,42.2849069444,-83.8001036111,17.8999996185,,,,13.0,,,0.0,0.0,22.5,71.341468811,384.5,,,,,283.1161193847656,283.1901428222656,0.0016574139438607,-0.002403125,42.284961,-83.800103,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,16000.0,42.2849144444,-83.7998330556,17.8999996185,,,,13.0,,,0.0,0.0,22.5,71.341468811,384.5,,,,,283.3011779785156,283.22715454101564,0.0,-0.002403125,42.28496,-83.799832,0,0.0,72,72.0,,,,
121.911710648,541.0,672.0,16200.0,42.2849144444,-83.7998330556,13.6599998474,,,,13.0,,,0.0,0.0,22.5,71.341468811,384.5,,,,,283.3011779785156,283.2641662597656,0.0,-0.002403125,42.28496,-83.799832,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,16400.0,42.2849144444,-83.7998330556,13.6599998474,,,,13.0,,,0.0,0.0,10.5,71.341468811,384.5,,,,,283.3011779785156,283.3011779785156,0.0,-0.0011214583333333,42.28496,-83.799832,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,17300.0,42.2849144444,-83.7998330556,9.77999973297,,,,13.0,,,0.0,0.0,10.5,71.341468811,384.5,,,,,283.3011779785156,283.3011779785156,0.0,-0.0011214583333333,42.28496,-83.799832,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,17500.0,42.2849144444,-83.7998330556,9.77999973297,,,,13.0,,,0.0,0.0,7.5,71.341468811,382.5,,,,,283.3011779785156,283.3011779785156,0.0,-0.000796875,42.28496,-83.799832,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,18400.0,42.2849144444,-83.7998330556,5.5499997139,,,,13.0,,,0.0,0.0,7.5,71.341468811,382.5,,,,,283.3011779785156,283.3011779785156,0.0,-0.000796875,42.28496,-83.799832,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,18900.0,42.2849144444,-83.7998330556,0.0,,,,13.0,,,0.0,0.0,7.5,71.341468811,382.5,,,,,283.3011779785156,283.3011779785156,0.0,-0.000796875,42.28496,-83.799832,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,19000.0,42.2849144444,-83.7998330556,0.0,,,,13.0,,,0.0,0.0,7.5,71.341468811,381.5,,,,,283.3011779785156,283.3011779785156,0.0,-0.0007947916666666,42.28496,-83.799832,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,20200.0,42.2849144444,-83.7998330556,0.0,,,,13.0,,,0.0,0.0,-1.0,71.341468811,381.5,,,,,283.3011779785156,283.3011779785156,0.0,0.0001059722222222,42.28496,-83.799832,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,23300.0,42.2849144444,-83.7998330556,0.0,,,,13.0,,,0.0,0.0,-0.5,71.341468811,381.5,,,,,283.3011779785156,283.3011779785156,0.0,5.298611111111111e-05,42.28496,-83.799832,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,26400.0,42.2849144444,-83.7998330556,0.0,,,,13.0,,,0.0,0.0,-1.0,71.341468811,381.5,,,,,283.3011779785156,283.3011779785156,0.0,0.0001059722222222,42.28496,-83.799832,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,28500.0,42.2849144444,-83.7998330556,0.0,,,,13.0,,,0.0,0.0,-0.5,71.341468811,381.5,,,,,283.3011779785156,283.3011779785156,0.0,5.298611111111111e-05,42.28496,-83.799832,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,29500.0,42.2849144444,-83.7998330556,0.0,,,,13.0,,,0.0,0.0,-1.0,71.341468811,381.5,,,,,283.3011779785156,283.3011779785156,0.0,0.0001059722222222,42.28496,-83.799832,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,30600.0,42.2849144444,-83.7998330556,0.0,,,,13.0,,,0.0,0.0,-0.5,71.341468811,381.5,,,,,283.3011779785156,283.3175537109375,0.0,5.298611111111111e-05,42.28496,-83.799832,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,31600.0,42.2849144444,-83.7998330556,0.0,,,,13.0,,,0.0,0.0,-1.0,71.341468811,381.5,,,,,283.3011779785156,283.3339294433593,,0.0001059722222222,42.28496,-83.799832,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,40000.0,42.2849080556,-83.7997433333,0.0,,,,13.0,,,0.0,0.0,-1.0,71.341468811,381.5,,,,,283.383056640625,283.3503051757813,0.0,0.0001059722222222,42.284959,-83.799743,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,40900.0,42.2849080556,-83.7997433333,3.09999990463,,,,13.0,,,0.0,0.0,-1.0,71.341468811,381.5,,,,,283.383056640625,283.36668090820314,0.0,0.0001059722222222,42.284959,-83.799743,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,41000.0,42.2849080556,-83.7997433333,3.09999990463,,,,13.0,,,0.0,0.0,-10.5,71.341468811,381.0,,,,,283.383056640625,283.39141845703125,0.0,0.0011112499999999,42.284959,-83.799743,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,41900.0,42.2849080556,-83.7997433333,6.46999979019,,,,13.0,,,0.0,0.0,-10.5,71.341468811,381.0,,,,,283.383056640625,283.3997802734375,,0.0011112499999999,42.284959,-83.799743,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,43000.0,42.2849094444,-83.7996997222,6.53999996185,,,,13.0,,,0.0,0.0,-10.5,71.341468811,381.0,,,,,283.4248657226562,283.4081420898437,0.0,0.0011112499999999,42.284959,-83.799699,0,0.0,72,72.0,,,,
121.911710648,541.0,672.0,43100.0,42.2849094444,-83.7996997222,6.53999996185,,,,13.0,,,0.0,0.0,-2.0,71.341468811,381.0,,,,,283.4248657226562,283.41650390625,0.0,0.0002116666666666,42.284959,-83.799699,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,44000.0,42.2849094444,-83.7996997222,4.67999982834,,,,13.0,,,0.0,0.0,-2.0,71.341468811,381.0,,,,,283.4248657226562,283.4248657226562,0.0,0.0002116666666666,42.284959,-83.799699,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,44200.0,42.2849094444,-83.7996997222,4.67999982834,,,,13.0,,,0.0,0.0,-2.5,71.341468811,381.0,,,,,283.4248657226562,283.4248657226562,0.0,0.0002645833333333,42.284959,-83.799699,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,44900.0,42.2849094444,-83.7996997222,0.0,,,,13.0,,,0.0,0.0,-2.5,71.341468811,381.0,,,,,283.4248657226562,283.42785034179684,0.0,0.0002645833333333,42.284959,-83.799699,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,45000.0,42.2849094444,-83.7996997222,0.0,,,,13.0,,,0.0,0.0,-2.5,71.341468811,381.5,,,,,283.4248657226562,283.43083496093743,,0.0002649305555555,42.284959,-83.799699,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,47000.0,42.2849155556,-83.7996694444,0.0,,,,13.0,,,0.0,0.0,-2.5,71.341468811,381.5,,,,,283.4397888183594,283.43381958007814,0.0,0.0002649305555555,42.284959,-83.799669,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,47100.0,42.2849155556,-83.7996694444,0.0,,,,13.0,,,0.0,0.0,-39.5,71.341468811,381.5,,,,,283.4397888183594,283.4368041992187,0.0,0.0041859027777777,42.284959,-83.799669,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,47900.0,42.2849155556,-83.7996694444,11.8099994659,,,,13.0,,,0.0,0.0,-39.5,71.341468811,381.5,,,,,283.4397888183594,283.4397888183594,0.0,0.0041859027777777,42.284959,-83.799669,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,48000.0,42.2849155556,-83.7996694444,11.8099994659,,,,13.0,,,0.0,0.0,-39.5,71.341468811,376.5,,,,,283.4397888183594,283.4397888183594,0.0,0.0041310416666666,42.284959,-83.799669,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,48100.0,42.2849155556,-83.7996694444,11.8099994659,,,,13.0,,,0.0,0.0,-69.0,71.341468811,376.5,,,,,283.4397888183594,283.4397888183594,0.0,0.00721625,42.284959,-83.799669,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,49000.0,42.2849155556,-83.7996694444,20.7299995422,,,,13.0,,,0.0,0.0,-69.0,71.341468811,376.5,,,,,283.4397888183594,283.4397888183594,0.0,0.00721625,42.284959,-83.799669,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,50000.0,42.2849155556,-83.7996694444,27.8099994659,,,,13.0,,,0.0,0.0,-69.0,71.341468811,376.5,,,,,283.4397888183594,283.45855712890625,0.0,0.00721625,42.284959,-83.799669,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,50200.0,42.2849155556,-83.7996694444,27.8099994659,,,,13.0,,,0.0,0.0,-78.5,71.341468811,376.5,,,,,283.4397888183594,283.4773254394531,0.000903478099596,0.0082097916666666,42.284959,-83.799669,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,51000.0,42.2847725,-83.7995072222,33.4099998474,,,,13.0,,,0.0,0.0,-78.5,71.341468811,376.5,,,,,283.5336303710938,283.49609375,0.0,0.0082097916666666,42.284773,-83.799443,0,0.0,72,72.0,,,,
121.911710648,541.0,672.0,51200.0,42.2847725,-83.7995072222,33.4099998474,,,,13.0,,,0.0,0.0,-80.5,71.341468811,376.5,,,,,283.5336303710938,283.5148620605469,0.0,0.0084189583333333,42.284773,-83.799443,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,52100.0,42.2847725,-83.7995072222,39.1199989319,,,,13.0,,,0.0,0.0,-80.5,71.341468811,376.5,,,,,283.5336303710938,283.5336303710938,0.0,0.0084189583333333,42.284773,-83.799443,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,52300.0,42.2847725,-83.7995072222,39.1199989319,,,,13.0,,,0.0,0.0,-90.5,71.341468811,376.5,,,,,283.5336303710938,283.5336303710938,0.0,0.0094647916666666,42.284773,-83.799443,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,53000.0,42.2847725,-83.7995072222,39.1199989319,,,,13.0,,,0.0,0.0,-90.5,71.341468811,370.5,,,,,283.5336303710938,283.5336303710938,0.0,0.0093139583333333,42.284773,-83.799443,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,53200.0,42.2847725,-83.7995072222,44.25,,,,13.0,,,0.0,0.0,-90.5,71.341468811,370.5,,,,,283.5336303710938,283.54264526367194,0.0,0.0093139583333333,42.284773,-83.799443,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,53400.0,42.2847725,-83.7995072222,44.25,,,,13.0,,,0.0,0.0,-85.5,71.341468811,370.5,,,,,283.5336303710938,283.55166015625,0.0002745692870419,0.008799375,42.284773,-83.799443,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,54000.0,42.2844769444,-83.7995125,44.25,,,,13.0,,,0.0,0.0,-85.5,71.341468811,370.5,,,,,283.5787048339844,283.5606750488281,0.0,0.008799375,42.284477,-83.799439,0,0.0,72,72.0,,,,
121.911710648,541.0,672.0,54200.0,42.2844769444,-83.7995125,48.5900001526,,,,13.0,,,0.0,0.0,-85.5,71.341468811,370.5,,,,,283.5787048339844,283.56968994140624,0.0,0.008799375,42.284477,-83.799439,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,54500.0,42.2844769444,-83.7995125,48.5900001526,,,,13.0,,,0.0,0.0,-61.5,71.341468811,370.5,,,,,283.5787048339844,283.5787048339844,0.0,0.006329375,42.284477,-83.799439,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,55300.0,42.2844769444,-83.7995125,51.9799995422,,,,13.0,,,0.0,0.0,-61.5,71.341468811,370.5,,,,,283.5787048339844,283.5787048339844,0.0,0.006329375,42.284477,-83.799439,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,56400.0,42.2844769444,-83.7995125,54.3600006104,,,,13.0,,,0.0,0.0,-61.5,71.341468811,370.5,,,,,283.5787048339844,283.5222473144531,0.0,0.006329375,42.284477,-83.799439,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,56600.0,42.2844769444,-83.7995125,54.3600006104,,,,13.0,,,0.0,0.0,-47.5,71.341468811,370.5,,,,,283.5787048339844,283.4657897949219,-0.0013257010018595,0.0048885416666666,42.284477,-83.799439,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,57000.0,42.2840936111,-83.7995033333,54.3600006104,,,,13.0,,,0.0,0.0,-47.5,71.341468811,370.5,,,,,283.2964172363281,283.4093322753906,0.0,0.0048885416666666,42.284093,-83.799439,0,0.0,72,72.0,,,,
121.911710648,541.0,672.0,57200.0,42.2840936111,-83.7995033333,54.3600006104,,,,13.0,,,0.0,0.0,-47.5,71.341468811,370.5,,,,,283.2964172363281,283.3528747558594,0.0,0.0048885416666666,42.284093,-83.799439,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,57400.0,42.2840936111,-83.7995033333,55.719997406,,,,13.0,,,0.0,0.0,-47.5,71.341468811,370.5,,,,,283.2964172363281,283.2964172363281,0.0,0.0048885416666666,42.284093,-83.799439,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,57600.0,42.2840936111,-83.7995033333,55.719997406,,,,13.0,,,0.0,0.0,-25.0,71.341468811,370.5,,,,,283.2964172363281,283.2964172363281,0.0,0.0025729166666666,42.284093,-83.799439,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,58000.0,42.2840936111,-83.7995033333,55.719997406,,,,13.0,,,0.0,0.0,-25.0,71.341468811,378.0,,,,,283.2964172363281,283.2964172363281,0.0,0.0026249999999999,42.284093,-83.799439,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,58400.0,42.2840936111,-83.7995033333,56.1299972534,,,,13.0,,,0.0,0.0,-25.0,71.341468811,378.0,,,,,283.2964172363281,283.2964172363281,0.0,0.0026249999999999,42.284093,-83.799439,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,58700.0,42.2840936111,-83.7995033333,56.1299972534,,,,13.0,,,0.0,0.0,-5.5,71.341468811,378.0,,,,,283.2964172363281,283.2964172363281,0.0,0.0005775,42.284093,-83.799439,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,59500.0,42.2840936111,-83.7995033333,54.9899978638,,,,13.0,,,0.0,0.0,-5.5,71.341468811,378.0,,,,,283.2964172363281,283.1404541015625,0.0,0.0005775,42.284093,-83.799439,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,59700.0,42.2840936111,-83.7995033333,54.9899978638,,,,13.0,,,0.0,0.0,13.5,71.341468811,378.0,,,,,283.2964172363281,282.9844909667969,-0.0034564678136492,-0.0014175,42.284093,-83.799439,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,60000.0,42.2836875,-83.7994908333,54.9899978638,,,,13.0,,,0.0,0.0,13.5,71.341468811,378.0,,,,,282.5166015625,282.8285278320312,0.0,-0.0014175,42.283688,-83.799442,0,0.0,72,72.0,,,,
121.911710648,541.0,672.0,60500.0,42.2836875,-83.7994908333,55.2700004578,,,,13.0,,,0.0,0.0,13.5,71.341468811,378.0,,,,,282.5166015625,282.6725646972656,0.0,-0.0014175,42.283688,-83.799442,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,60800.0,42.2836875,-83.7994908333,55.2700004578,,,,13.0,,,0.0,0.0,-5.5,71.341468811,378.0,,,,,282.5166015625,282.5166015625,0.0,0.0005775,42.283688,-83.799442,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,61600.0,42.2836875,-83.7994908333,54.0499992371,,,,13.0,,,0.0,0.0,-5.5,71.341468811,378.0,,,,,282.5166015625,282.5166015625,0.0,0.0005775,42.283688,-83.799442,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,61800.0,42.2836875,-83.7994908333,54.0499992371,,,,13.0,,,0.0,0.0,12.5,71.341468811,378.0,,,,,282.5166015625,282.5166015625,0.0,-0.0013124999999999,42.283688,-83.799442,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,62600.0,42.2836875,-83.7994908333,53.2299995422,,,,13.0,,,0.0,0.0,12.5,71.341468811,378.0,,,,,282.5166015625,282.343359375,0.0,-0.0013124999999999,42.283688,-83.799442,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,62800.0,42.2836875,-83.7994908333,53.2299995422,,,,13.0,,,0.0,0.0,-3.5,71.341468811,378.0,,,,,282.5166015625,282.1701171875,-0.0039679664056562,0.0003675,42.283688,-83.799442,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,63000.0,42.2832944444,-83.79949,53.2299995422,,,,13.0,,,0.0,0.0,-3.5,71.341468811,378.0,,,,,281.650390625,281.996875,0.0,0.0003675,42.283295,-83.799433,0,0.0,72,72.0,,,,
121.911710648,541.0,672.0,63100.0,42.2832944444,-83.79949,53.2299995422,,,,13.0,,,0.0,0.0,-3.5,71.341468811,383.0,,,,,281.650390625,281.8236328125,0.0,0.0003723611111111,42.283295,-83.799433,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,63600.0,42.2832944444,-83.79949,53.6100006104,,,,13.0,,,0.0,0.0,-3.5,71.341468811,383.0,,,,,281.650390625,281.650390625,0.0,0.0003723611111111,42.283295,-83.799433,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,64700.0,42.2832944444,-83.79949,54.3400001526,,,,13.0,,,0.0,0.0,-3.5,71.341468811,383.0,,,,,281.650390625,281.650390625,0.0,0.0003723611111111,42.283295,-83.799433,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,64900.0,42.2832944444,-83.79949,54.3400001526,,,,13.0,,,0.0,0.0,-13.0,71.341468811,383.0,,,,,281.650390625,281.4726013183593,0.0,0.0013830555555555,42.283295,-83.799433,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,65700.0,42.2832944444,-83.79949,55.0299987793,,,,13.0,,,0.0,0.0,-13.0,71.341468811,383.0,,,,,281.650390625,281.2948120117188,-0.0040060915584158,0.0013830555555555,42.283295,-83.799433,1,0.0,72,72.0,,,,
121.911710648,541.0,672.0,66000.0,42.282895,-83.7994786111,55.0299987793,,,,13.0,,,0.0,0.0,-15.0,71.341468811,383.0,,,,,280.7614440917969,281.1170227050781,0.0,0.0015958333333333,42.282896,-83.799425,0,0.0,72,72.0,,,,
